Symbol,Name,Last Sale,Net Change,% Change,Market Cap
PRSTW,"Presto Automation, Inc. Warrant",$0.0601,-0.0097,-13.897%,NA
PSA^F,"Public Storage Depositary Shares Each Representing 1/1,000 of a 5.15% Cumulative Preferred Share of Beneficial Interest, Series F, par value $0.01 per share",$22.7128,-0.5622,-2.415%,NA
PSA^G,"Public Storage Depositary Shares, Each Representing 1/1,000 of a 5.05% Cumulative Preferred Share of Beneficial Interest, Series G",$22.27,-0.63,-2.751%,NA
PSA^H,"Public Storage Depositary Shares Each Representing 1/1,000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest, Series H",$24.32,-0.3974,-1.608%,NA
PSA^I,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.875% Cumulative Preferred Share of Beneficial Interest, Series I, par value $0.01 per share",$20.94,-0.51,-2.378%,NA
PSA^J,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.700% Cumulative Preferred Share of Beneficial Interest, Series J, par value $0.01 per share",$20.50,-0.4501,-2.148%,NA
PSA^K,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.75% Cumulative Preferred Share of Beneficial Interest, Series K",$20.52,-0.59,-2.795%,NA
PSA^L,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.625% Cumulative Preferred Share of Beneficial Interest, Series L, par value $0.01 per share",$19.98,-0.58,-2.821%,NA
PSA^M,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.125% Cumulative Preferred Share of Beneficial Interest, Series M",$17.69,-0.50,-2.749%,NA
PSA^N,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.875% Cumulative Preferred Share of Beneficial Interest, Series N",$17.07,-0.365,-2.093%,NA
PSA^O,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.900% Cumulative Preferred Share of Beneficial Interest, Series O",$17.3501,-0.3399,-1.921%,NA
PSA^P,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.000% Cumulative Preferred Share of Bene cial Interest, Series P",$17.80,-0.36,-1.982%,NA
PSA^Q,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.950% Cumulative Preferred Share of Beneficial Interest, Series Q, par value $0.01 per share",$17.16,-0.36,-2.055%,NA
PSA^R,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.00% Cumulative Preferred Share of Bene cial Interest, Series R",$17.485,-0.445,-2.482%,NA
PSA^S,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.100% Cumulative Preferred Share of Beneficial Interest, Series S",$17.64,-0.49,-2.703%,NA
PSEC^A,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,$15.73,-0.71,-4.319%,NA
PTHRU,"Pono Capital Three, Inc. Unit",$10.23,UNCH,--,NA
PTOCW,Pine Technology Acquisition Corp. Warrant,$0.0019,-0.002,-51.282%,NA
PTWOU,"Pono Capital Two, Inc. Unit",$10.4606,UNCH,--,NA
PTWOW,"Pono Capital Two, Inc. Warrants",$0.0801,0.0246,44.324%,NA
PUCKW,Goal Acquisitions Corp. Warrant,$0.0522,UNCH,--,NA
PW^A,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock,$13.6549,-0.2451,-1.763%,NA
PWUPU,PowerUp Acquisition Corp. Unit,$10.44,-0.03,-0.287%,NA
PWUPW,PowerUp Acquisition Corp. Warrant,$0.0678,0.0003,0.444%,NA
PXSAP,Pyxis Tankers Inc. 7.75% Series A Cumulative Convertible Preferred Shares,$25.7501,-0.9499,-3.558%,NA
PXSAW,Pyxis Tankers Inc. Warrant,$1.9899,-0.01,-0.50%,NA
PYT,PPlus Tr GSC-2 Tr Ctf Fltg Rate,$21.15,UNCH,--,NA
QDRO,Quadro Acquisition One Corp. Class A Ordinary Shares,$10.23,UNCH,--,NA
QDROU,Quadro Acquisition One Corp. Unit,$10.28,0.01,0.097%,NA
QOMOR,Qomolangma Acquisition Corp. Right,$0.15,UNCH,--,NA
QOMOU,Qomolangma Acquisition Corp. Unit,$10.37,0.06,0.582%,NA
QOMOW,Qomolangma Acquisition Corp. Warrant,$0.035,-0.0094,-21.171%,NA
QRTEP,"Qurate Retail, Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock",$40.53,-3.81,-8.593%,NA
QSIAW,Quantum-Si Incorporated Warrant,$0.2697,-0.04,-12.916%,NA
QTEKW,QualTek Services Inc. Warrant,$0.0378,-0.0022,-5.50%,NA
QVCC,"QVC, Inc. 6.250% Senior Secured Notes due 2068",$12.14,-0.50,-3.956%,NA
QVCD,"QVC, Inc. 6.375% Senior Secured Notes due 2067",$12.26,-1.15,-8.576%,NA
RAMMW,Aries I Acquisition Corporation Warrant,$0.06,0.028,87.50%,NA
RBCP,RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred Stock,$114.5959,0.3559,0.312%,NA
RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,$19.28,-0.22,-1.128%,NA
RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,$19.68,-0.18,-0.906%,NA
RCA,Ready Capital Corporation 7.00% Convertible Senior Notes due 2023,$25.07,-0.03,-0.12%,NA
RCACW,Revelstone Capital Acquisition Corp. Warrant,$0.0851,-0.0064,-6.995%,NA
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,$23.15,-0.1501,-0.644%,NA
RCC,Ready Capital Corporation 5.75% Senior Notes due 2026,$23.09,0.19,0.83%,NA
RCKTW,"Rocket Pharmaceuticals, Inc. Warrant",$0.18,UNCH,--,NA
RCLFU,Rosecliff Acquisition Corp I Unit,$10.07,UNCH,--,NA
RCLFW,Rosecliff Acquisition Corp I Warrants,$0.0902,0.0002,0.222%,NA
RELIW,"Reliance Global Group, Inc. Series A Warrants",$0.0508,UNCH,--,NA
RENEU,Cartesian Growth Corporation II Unit,$10.48,UNCH,--,NA
REVBW,"Revelation Biosciences, Inc. Warrant",$0.0301,-0.0059,-16.389%,NA
REVEU,Alpine Acquisition Corporation Unit,$10.60,-0.625,-5.568%,NA
REVEW,Alpine Acquisition Corporation Warrant,$0.1139,-0.0011,-0.957%,NA
REXR^B,"Rexford Industrial Realty, Inc. 5.875% Series B Cumulative Redeemable Preferred Stock",$22.61,-0.17,-0.746%,NA
REXR^C,"Rexford Industrial Realty, Inc. 5.625% Series C Cumulative Redeemable Preferred Stock, par value $0.01 per share",$22.72,-0.20,-0.873%,NA
RF^B,Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B,$25.09,-0.54,-2.107%,NA
RF^C,"Regions Financial Corporation Depositary Shares, each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock, Series C",$22.08,-1.27,-5.439%,NA
RF^E,"Regions Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock, Series E",$18.84,-0.36,-1.875%,NA
RFACR,RF Acquisition Corp. Rights,$0.1001,-0.0699,-41.118%,NA
RFACU,RF Acquisition Corp. Unit,$10.30,0.02,0.195%,NA
RFACW,RF Acquisition Corp. Warrants,$0.027,0.009,50.00%,NA
RGTIW,"Rigetti Computing, Inc. Warrants",$0.11,0.0072,7.004%,NA
RHE^A,"Regional Health Properties, Inc. 10.875% Series A Cumulative Redeemable Preferred Stock",$5.08,-0.17,-3.238%,NA
RILYG,"B. Riley Financial, Inc. 5.00% Senior Notes due 2026",$20.00,-0.50,-2.439%,NA
RILYK,"B. Riley Financial, Inc. 5.50% Senior Notes Due 2026",$22.19,-0.16,-0.716%,NA
RILYL,"B. Riley Financial, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001",$21.70,-0.7494,-3.338%,NA
RILYM,"B. Riley Financial, Inc. 6.375% Senior Notes due 2025",$22.65,-0.44,-1.906%,NA
RILYN,"B. Riley Financial, Inc. 6.50% Senior Notes Due 2026",$21.12,-0.61,-2.807%,NA
RILYO,"B. Riley Financial, Inc. 6.75% Senior Notes due 2024",$24.23,-0.03,-0.124%,NA
RILYP,"B. Riley Financial, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",$21.00,-0.8699,-3.978%,NA
RILYT,"B. Riley Financial, Inc. 6.00% Senior Notes Due 2028",$19.92,-0.71,-3.442%,NA
RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028",$17.98,-0.77,-4.107%,NA
RITM^A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$22.83,-0.69,-2.934%,NA
RITM^B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$22.24,-0.46,-2.026%,NA
RITM^C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$19.47,-0.62,-3.086%,NA
RITM^D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,$20.35,-0.73,-3.463%,NA
RIV^A,"RiverNorth Opportunities Fund, Inc. 6.00% Series A Perpetual Preferred Stock",$23.33,-0.26,-1.102%,NA
RJF^A,"Raymond James Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 6.75% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock",$25.3274,-0.0026,-0.01%,NA
RJF^B,"Raymond James Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock",$25.32,-0.19,-0.745%,NA
RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,$24.415,-0.435,-1.751%,NA
RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,$14.30,-0.18,-1.243%,NA
RMGCU,RMG Acquisition Corp. III Unit,$10.04,0.0126,0.126%,NA
RMGCW,RMG Acquisition Corp. III Warrant,$0.1305,-0.0008,-0.609%,NA
RMPL^,RiverNorth Capital and Income Fund 5.875%% Series A Term Preferred Stock $0.0001 par value per share,$24.95,-0.1117,-0.446%,NA
RNR^F,"RenaissanceRe Holdings Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a 5.750% Series F Preference Share",$22.765,-0.555,-2.38%,NA
RNR^G,"RenaissanceRe Holdings Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of 4.20% Series G Preference Shares",$16.86,-0.44,-2.543%,NA
RNWWW,ReNew Energy Global plc Warrant,$0.53,0.06,12.766%,NA
ROCAR,ROC Energy Acquisition Corp. Rights,$0.351,0.0056,1.621%,NA
ROCGW,Roth CH Acquisition IV Co. Warrant,$0.2979,-0.022,-6.877%,NA
ROCLW,Roth CH Acquisition V Co. Warrant,$0.0584,-0.0081,-12.18%,NA
ROIVW,Roivant Sciences Ltd. Warrant,$1.60,-0.15,-8.571%,NA
ROSEU,Rose Hill Acquisition Corporation Unit,$9.90,-0.44,-4.255%,NA
ROSEW,Rose Hill Acquisition Corporation Warrant,$0.0825,0.0005,0.61%,NA
RPT^D,RPT Realty 7.25% ,$49.20,-0.07,-0.142%,NA
RSVRW,"Reservoir Media, Inc. Warrant",$1.60,0.06,3.896%,NA
RTLPO,"The Necessity Retail REIT, Inc. 7.375% Series C Cumulative Redeemable Preferred Stock",$21.275,-0.5323,-2.441%,NA
RTLPP,"The Necessity Retail REIT, Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock",$21.18,-0.91,-4.12%,NA
RUMBW,Rumble Inc. Warrant,$2.15,-0.13,-5.702%,NA
RVPHW,"Reviva Pharmaceuticals Holdings, Inc. Warrants",$0.98,-0.04,-3.922%,NA
RVSNW,Rail Vision Ltd. Warrant,$0.2524,0.0424,20.19%,NA
RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,$25.05,-0.04,-0.159%,NA
RWAYZ,Runway Growth Finance Corp. 8.00% Notes due 2027,$25.00,-0.05,-0.20%,NA
RWODR,Redwoods Acquisition Corp. Rights,$0.10,UNCH,--,NA
RWODU,Redwoods Acquisition Corp. Unit,$10.44,0.1101,1.066%,NA
RWODW,Redwoods Acquisition Corp. Warrants,$0.0296,UNCH,--,NA
RWT^A,"Redwood Trust, Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock",$24.89,-0.18,-0.718%,NA
RY^T,"Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares, Series C-2",$25.43,-0.302,-1.174%,NA
RZB,"Reinsurance Group of America, Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056",$25.06,-0.31,-1.222%,NA
RZC,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",$26.41,-0.18,-0.677%,NA
SABRP,Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock,$66.52,-2.38,-3.454%,NA
SABSW,"SAB Biotherapeutics, Inc. Warrant",$0.05,-0.0143,-22.24%,NA
SACC,Sachem Capital Corp. 6.875% Notes due 2024,$23.95,0.21,0.885%,NA
SACH^A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock,$21.49,-0.44,-2.006%,NA
SAGAR,Sagaliam Acquisition Corp. Rights,$0.099,0.0115,13.143%,NA
SAITW,SAI.TECH Global Corporation Warrant,$0.0892,0.0128,16.754%,NA
SAJ,Saratoga Investment Corp 8.00% Notes due 2027,$25.2049,-0.0551,-0.218%,NA
SAMAW,Schultze Special Purpose Acquisition Corp. II Warrant,$0.1409,0.0209,17.417%,NA
SAT,Saratoga Investment Corp 6.00% Notes due 2027,$23.4897,-0.1303,-0.552%,NA
SATLW,Satellogic Inc. Warrant,$0.2391,0.0154,6.884%,NA
SAY,Saratoga Investment Corp 8.125% Notes due 2027,$25.38,0.08,0.316%,NA
SB^C,"Safe Bulkers, Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands)",$24.8601,-0.1399,-0.56%,NA
SB^D,"Safe Bulkers, Inc Perpetual Preferred Series D (Marshall Islands)",$25.00,-0.05,-0.20%,NA
SBBA,Scorpio Tankers Inc. 7.00% Senior Notes due 2025,$25.06,UNCH,--,NA
SBFMW,Sunshine Biopharma Inc. Warrant,$0.4501,-0.0999,-18.164%,NA
SBIGW,"SpringBig Holdings, Inc. Warrant",$0.05,0.0051,11.359%,NA
SBNYP,"Signature Bank Depositary shares, each representing a 1/40th ownership interest in a share of 5.000% Noncumulative Perpetual Series A Preferred Stock",$16.40,-1.04,-5.963%,NA
SCAQU,Stratim Cloud Acquisition Corp. Unit,$10.10,-0.0057,-0.056%,NA
SCAQW,Stratim Cloud Acquisition Corp. Warrant,$0.08,UNCH,--,NA
SCCB,Sachem Capital Corp. 7.125% Notes due 2024,$24.7176,-0.0524,-0.212%,NA
SCCC,Sachem Capital Corp. 7.75% Notes due 2025,$24.3366,-0.0733,-0.30%,NA
SCCD,Sachem Capital Corp. 6.00% Notes due 2026,$21.00,-0.3533,-1.655%,NA
SCCE,Sachem Capital Corp. 6.00% Notes due 2027,$20.64,-0.11,-0.53%,NA
SCCF,Sachem Capital Corp. 7.125% Notes due 2027,$21.57,-0.25,-1.146%,NA
SCCG,Sachem Capital Corp. 8.00% Notes due 2027,$22.01,-0.2744,-1.231%,NA
SCE^G,SCE Trust II Trust Preferred Securities,$20.3804,-0.3486,-1.682%,NA
SCE^H,SCE Trust III Fixed/Floating Rate Trust Preference Securities,$22.29,-0.79,-3.423%,NA
SCE^J,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,$20.54,-0.49,-2.33%,NA
SCE^K,Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities,$23.18,-0.27,-1.151%,NA
SCE^L,SCE TRUST VI,$19.99,-0.50,-2.44%,NA
SCHW^D,"The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock, Series D",$24.39,-0.33,-1.335%,NA
SCHW^J,"The Charles Schwab Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock, Series J",$20.0793,-0.4807,-2.338%,NA
SCLXW,Scilex Holding Company Warrant,$1.02,-0.1394,-12.023%,NA
SCRMU,Screaming Eagle Acquisition Corp. Unit,$10.22,UNCH,--,NA
SCRMW,Screaming Eagle Acquisition Corp. Warrant,$0.2402,UNCH,--,NA
SDACW,Sustainable Development Acquisition I Corp. Warrant,$0.0801,-0.0222,-21.701%,NA
SEAL^A,Seapeak LLC 9.00% Series A Cumulative Redeemable Perpetual Preferred Units,$24.4674,0.0433,0.177%,NA
SEAL^B,Seapeak LLC 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,$24.00,-0.03,-0.125%,NA
SEATW,Vivid Seats Inc. Warrant,$1.86,-0.07,-3.627%,NA
SEPAW,SEP Acquisition Corp Warrants,$0.067,-0.008,-10.667%,NA
SF^B,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock, Series B",$24.35,-0.18,-0.734%,NA
SF^C,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 6.125% Non Cumulative Preferred Stock, Series C",$24.14,-0.47,-1.91%,NA
SF^D,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock, Series D",$17.40,-0.55,-3.064%,NA
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,$20.95,-1.07,-4.859%,NA
SFRWW,"Appreciate Holdings, Inc. Warrant",$0.0675,-0.0125,-15.625%,NA
SGHLW,Signal Hill Acquisition Corp. Warrant,$0.0717,-0.0183,-20.333%,NA
SGIIW,Seaport Global Acquisition II Corp. Warrants,$0.0615,0.0015,2.50%,NA
SHCRW,"Sharecare, Inc. Warrant",$0.265,-0.047,-15.064%,NA
SHFSW,"SHF Holdings, Inc. Warrants",$0.0401,-0.0089,-18.163%,NA
SHO^H,"Sunstone Hotel Investors, Inc. 6.125% Series H Cumulative Redeemable Preferred Stock",$20.78,-0.72,-3.349%,NA
SHO^I,"Sunstone Hotel Investors, Inc. 5.70% Series I Cumulative Redeemable Preferred Stock",$19.90,-0.20,-0.995%,NA
SI^A,"Silvergate Capital Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 5.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",$8.25,3.23,64.343%,NA
SIGIP,"Selective Insurance Group, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",$17.29,-0.5828,-3.261%,NA
SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,$23.76,-0.31,-1.288%,NA
SIVBP,"SVB Financial Group Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",$15.23,-4.27,-21.897%,NA
SKGRU,SK Growth Opportunities Corporation Unit,$10.52,0.02,0.19%,NA
SKGRW,SK Growth Opportunities Corporation Warrant,$0.18,-0.03,-14.286%,NA
SKYAU,Skydeck Acquisition Corp. Units,$10.3106,0.1606,1.582%,NA
SKYAW,Skydeck Acquisition Corp. Warrants,$0.08,0.035,77.778%,NA
SLACU,"Social Leverage Acquisition Corp I Units, each consisting of one share of Class A common stock and one-fourth of one redeemable warrant",$9.96,-0.04,-0.40%,NA
SLACW,"Social Leverage Acquisition Corp I Redeemable warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50",$0.151,-0.024,-13.714%,NA
SLAMU,Slam Corp. Unit,$10.28,UNCH,--,NA
SLAMW,Slam Corp. warrant,$0.1421,UNCH,--,NA
SLDPW,"Solid Power, Inc. Warrant",$0.486,-0.004,-0.816%,NA
SLG^I,SL Green Realty Corporation Preferred Series I,$21.07,-0.49,-2.273%,NA
SLGCW,"SomaLogic, Inc. Warrant",$0.32,-0.06,-15.789%,NA
SLMBP,"SLM Corporation Floating Rate Non-Cumulative Preferred Stock, Series B",$66.22,-1.02,-1.517%,NA
SLNAW,Selina Hospitality PLC Warrant,$0.14,0.03,27.273%,NA
SLNHP,"Soluna Holdings, Inc 9.0% Series A Cumulative Perpetual Preferred Stock ",$3.5501,0.0501,1.431%,NA
SLVRU,SilverSPAC Inc. Unit,$10.05,UNCH,--,NA
SLVRW,SilverSPAC Inc. Warrant,$0.1601,0.0051,3.29%,NA
SMIHU,Summit Healthcare Acquisition Corp. Units,$10.01,UNCH,--,NA
SMIHW,Summit Healthcare Acquisition Corp. Warrant,$0.10,UNCH,--,NA
SMX,SMX (Security Matters) Public Limited Company Class A Ordinary Shares,$4.05,0.41,11.264%,NA
SMXWW,SMX (Security Matters) Public Limited Company Warrant,$0.11,UNCH,--,NA
SNAXW,"Stryve Foods, Inc. Warrant",$0.0475,0.0075,18.75%,NA
SNCRL,"Synchronoss Technologies, Inc. 8.375% Senior Notes due 2026",$18.17,0.07,0.387%,NA
SNRHU,Senior Connect Acquisition Corp. I Unit,$10.09,UNCH,--,NA
SNRHW,Senior Connect Acquisition Corp. I Warrant,$0.0563,-0.0137,-19.571%,NA
SNV^D,"Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D Liquation Preference $25.00 per Share",$24.50,-0.40,-1.606%,NA
SNV^E,"Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E",$24.02,-0.38,-1.557%,NA
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,$24.91,UNCH,--,NA
SOHON,Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,$24.9088,0.0488,0.196%,NA
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,$24.65,-0.16,-0.645%,NA
SOJC,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",$23.38,-0.45,-1.888%,NA
SOJD,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",$21.15,-0.35,-1.628%,NA
SOJE,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",$19.08,-0.30,-1.548%,NA
SOLOW,Electrameccanica Vehicles Corp. Ltd. Warrants,$0.042,0.0002,0.478%,NA
SONDW,Sonder Holdings Inc. Warrants,$0.1191,UNCH,--,NA
SOUNW,"SoundHound AI, Inc. Warrant",$0.414,-0.0963,-18.871%,NA
SPCMW,"Sound Point Acquisition Corp I, Ltd Warrant",$0.165,-0.025,-13.158%,NA
SPE^C,"Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock, Series C",$22.24,-0.04,-0.18%,NA
SPG^J,"Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock",$60.48,1.06,1.784%,NA
SPKBU,Silver Spike Acquisition Corp II Units,$10.1991,-0.0809,-0.787%,NA
SPKBW,Silver Spike Acquisition Corp II Warrant,$0.03,-0.01,-25.00%,NA
SPLP^A,"Steel Partners Holdings LP 6.0% Series A Preferred Units, no par value",$23.02,-0.12,-0.519%,NA
SPNT^B,"SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares, Series B, $25.00 liquidation preference per share",$23.72,-0.43,-1.781%,NA
SQFTP,"Presidio Property Trust, Inc. 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",$19.45,-0.45,-2.261%,NA
SQFTW,"Presidio Property Trust, Inc. Series A Common Stock Purchase Warrants",$0.0661,0.0074,12.606%,NA
SQLLW,SeqLL Inc. Warrant,$0.092,-0.0577,-38.544%,NA
SR^A,"Spire Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock",$23.69,-0.39,-1.62%,NA
SRC^A,"Spirit Realty Capital, Inc. 6.000% Series A Cumulative Redeemable Preferred Stock",$23.6723,-0.4977,-2.059%,NA
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,$23.76,-0.36,-1.493%,NA
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,$23.8601,-0.0899,-0.375%,NA
SRZNW,"Surrozen, Inc. Warrant",$0.0606,UNCH,--,NA
SSSSL,SuRo Capital Corp. 6.00% Notes due 2026,$23.775,-0.055,-0.231%,NA
STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,$24.88,-0.07,-0.281%,NA
STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,$24.80,-0.1154,-0.463%,NA
